最大值,最小值,极差,均值,整流均值,均方根,能量对数,方差,标准差,峭度,偏度,裕度,波形特征,峰值因子1,峰值因子2,差分-最大值,差分-最小值,差分-极差,差分-均值,差分-整流均值,差分-均方根,差分-能量对数,差分-方差,差分-标准差,差分-峭度,差分-偏度,差分-裕度,差分-波形特征,差分-峰值因子1,差分-峰值因子2,LL能量,LH能量,HL能量,HH能量,信息熵,信息量,奇异值0,奇异值1,奇异值2,奇异值3,lable
-0.440719,-1.742379,1.30166,-1.182395,1.182395,1.250122,7.486924,0.164746,0.412182,1.336485,0.37352,-0.385702,1.057279,-0.352541,-0.372734,0.307479,-0.245983,0.553462,-0.002242,0.090002,0.114662,-3.623872,0.013142,0.116475,3.304087,0.10423,4.106957,1.274001,2.681607,3.41637,52.349253,0.045614,0.016935,0.037232,0.022754,52.249733,7.235279,0.213626,0.192897,0.130105,1
-0.502215,-1.752628,1.250413,-1.203204,1.203204,1.26793,7.35852,0.159946,0.406134,1.314574,0.427824,-0.431042,1.053795,-0.39609,-0.417398,0.307479,-0.194736,0.502215,0.00032,0.086158,0.105942,-4.309292,0.011224,0.107637,3.336625,4.607423,4.118585,1.229624,2.902333,3.568778,60.365484,0.05248,0.01188,0.014569,0.016029,60.28671,7.769524,0.229097,0.120829,0.108732,1
-0.481717,-1.752628,1.270911,-1.198235,1.198235,1.260464,7.16578,0.153003,0.397221,1.312761,0.372605,-0.414524,1.051934,-0.382174,-0.402022,0.204986,-0.225484,0.43047,-0.001922,0.087119,0.106637,-4.253878,0.011368,0.108326,2.347874,1.771706,2.75045,1.224039,1.92228,2.352946,58.699891,0.009472,0.009796,0.038675,0.012502,58.642034,7.661587,0.196658,0.100397,0.095719,1
-0.440719,-1.73213,1.291411,-1.193887,1.193887,1.261623,7.528397,0.166327,0.414155,1.33543,0.371263,-0.381925,1.056736,-0.349327,-0.369146,0.204986,-0.225484,0.43047,0.001281,0.0884,0.106205,-4.288348,0.011278,0.107897,2.338016,-0.354041,2.678943,1.201414,1.930097,2.318846,53.088076,0.042601,0.00839,0.024187,0.017325,53.01305,7.286158,0.206353,0.155516,0.091594,1
-0.440719,-1.721881,1.281162,-1.178979,1.178979,1.246816,7.481997,0.164559,0.411948,1.344437,0.325029,-0.386809,1.057539,-0.353476,-0.373814,0.204986,-0.204986,0.409972,0,0.089041,0.108408,-4.109403,0.011752,0.110142,2.345587,-1.048986,2.657358,1.217508,1.890878,2.302159,59.004052,0.040391,0.017233,0.027119,0.017769,58.919476,7.681412,0.201267,0.164677,0.130688,1
-0.440719,-1.721881,1.281162,-1.17991,1.17991,1.249304,7.586627,0.168572,0.416941,1.348575,0.333163,-0.386826,1.058813,-0.352772,-0.373519,0.215235,-0.256232,0.471467,0.000961,0.084877,0.104601,-4.420252,0.01094,0.10627,2.811902,-1.490224,2.901089,1.232385,2.057673,2.535846,57.240114,0.029843,0.016379,0.020301,0.014779,57.173696,7.565735,0.172082,0.14257,0.12785,1
-0.440719,-1.711631,1.270912,-1.19016,1.19016,1.254619,7.294052,0.15759,0.40313,1.316456,0.426629,-0.382515,1.05416,-0.351277,-0.370302,0.338226,-0.256232,0.594458,-0.004484,0.078151,0.101689,-4.673592,0.010321,0.103216,5.522671,7.499207,4.883036,1.301188,3.326083,4.327859,52.968738,0.047689,0.00705,0.025155,0.018216,52.88902,7.277963,0.21839,0.158581,0.083947,1
0.010249,-1.598889,1.609138,-0.487618,0.488239,0.690763,9.109697,0.239382,0.496853,3.542317,-1.104036,0.026899,1.414805,0.014837,0.020992,0.338226,-0.061496,0.399722,0.050286,0.061816,0.093111,-6.928168,0.006141,0.079619,7.594459,19.30956,6.872888,1.506267,3.63249,5.471502,15.521616,0.033622,0.015195,0.016156,0.045134,15.457017,3.9398,0.182263,0.127107,0.123256,1
0.28698,-1.352906,1.639886,-0.2553,0.400033,0.567855,9.42285,0.257281,0.515093,3.863656,-0.940073,0.905839,1.41952,0.505376,0.717391,0.112742,-0.778946,0.891688,-0.037474,0.07719,0.157066,-1.143488,0.023266,0.154971,19.171747,-36.06608,2.091354,2.034807,0.717799,1.460582,15.756212,0.220861,0.038007,0.044567,0.156261,15.46176,3.969498,0.469217,0.211107,0.194948,1
0.245983,-1.660385,1.906368,-1.170904,1.185812,1.249861,8.132216,0.191137,0.44397,1.294581,1.132847,0.214797,1.054013,0.196808,0.207438,0.235733,-0.778946,1.014679,-0.026584,0.104735,0.172562,-0.176006,0.029071,0.173231,13.345353,-25.622261,3.043841,1.647612,1.366074,2.25076,52.390738,0.071513,0.029155,0.042708,0.031239,52.247901,7.238146,0.296127,0.196652,0.130363,1
-0.409972,-1.660385,1.250413,-1.176494,1.176494,1.242166,7.328304,0.158837,0.404723,1.322364,0.437955,-0.360413,1.05582,-0.330046,-0.348469,0.235733,-0.266482,0.502215,-0.001601,0.091923,0.112902,-3.757441,0.012744,0.114697,2.802673,-3.783642,2.992148,1.228222,2.087939,2.564453,58.740203,0.026498,0.008287,0.057317,0.018811,58.648315,7.664224,0.23941,0.162402,0.091004,1
-0.481717,-1.660385,1.178668,-1.219044,1.219044,1.278365,7.025767,0.148149,0.390869,1.278386,0.560364,-0.406981,1.048662,-0.376823,-0.39516,0.266481,-0.194737,0.461218,0.003843,0.086478,0.109612,-4.018775,0.012,0.111298,3.108089,6.018847,3.675775,1.267511,2.431123,3.081474,59.861532,0.085248,0.015958,0.011987,0.02178,59.748682,7.737042,0.291531,0.126294,0.109391,1
-0.481717,-1.629637,1.14792,-1.191402,1.191402,1.248704,6.774539,0.139822,0.379726,1.281033,0.504989,-0.416103,1.048096,-0.385774,-0.404328,0.194737,-0.194737,0.389474,-0.005765,0.074948,0.095427,-5.233059,0.009073,0.096777,2.551255,-1.001392,3.303914,1.273247,2.040688,2.5983,52.657296,0.03088,0.010699,0.0108,0.012724,52.604991,7.256535,0.175709,0.103989,0.103365,1
-0.379224,-1.650136,1.270912,-1.181464,1.181464,1.241625,6.955653,0.145776,0.387727,1.29497,0.50193,-0.331073,1.050921,-0.305426,-0.320978,0.194737,-0.276731,0.471468,0.00032,0.084236,0.111527,-3.863027,0.012438,0.113311,2.866359,-4.68457,3.170091,1.323981,1.746092,2.311793,58.491686,0.037352,0.013394,0.03282,0.017643,58.408285,7.647988,0.193248,0.181109,0.115711,1
-0.522714,-1.650136,1.127422,-1.210659,1.210659,1.262259,6.37739,0.127603,0.362754,1.250835,0.571689,-0.442874,1.042622,-0.41411,-0.43176,0.225485,-0.28698,0.512465,0.000961,0.084236,0.114232,-3.655178,0.013048,0.116056,3.064157,-2.552911,3.674149,1.356088,1.973924,2.676815,58.336813,0.140089,0.024938,0.017564,0.03362,58.155142,7.637877,0.37385,0.159899,0.130052,1
-0.522714,-1.660385,1.137671,-1.196993,1.196993,1.253924,6.765578,0.139534,0.379334,1.28573,0.423872,-0.449007,1.047562,-0.416863,-0.436689,0.235734,-0.28698,0.522714,-0.003203,0.083916,0.111424,-3.874613,0.012405,0.11316,3.180379,-2.257467,3.544696,1.327807,2.115644,2.809165,52.968397,0.08124,0.006242,0.030637,0.025262,52.850683,7.277939,0.285028,0.175049,0.078946,1
-0.420221,-1.680883,1.260662,-1.200409,1.200409,1.258251,6.84821,0.142214,0.38296,1.275433,0.579287,-0.360541,1.048185,-0.333972,-0.350065,0.235734,-0.225485,0.461219,0.001922,0.094165,0.118006,-3.373686,0.013922,0.119878,2.446942,-1.082248,3.028381,1.253179,1.997644,2.503405,58.91462,0.051351,0.005101,0.04303,0.020042,58.815382,7.675591,0.226633,0.207235,0.071407,1
-0.358725,-1.680883,1.322158,-1.188918,1.188918,1.251635,7.16752,0.153064,0.3973,1.295846,0.572343,-0.31182,1.052751,-0.286605,-0.301724,0.204985,-0.420221,0.625206,-0.002562,0.098649,0.137509,-2.045528,0.018902,0.139685,4.732638,-12.152958,2.675802,1.393913,1.490707,2.077915,58.905521,0.048261,0.033973,0.089282,0.032913,58.734696,7.675001,0.298845,0.219834,0.18375,1
-0.358725,-1.619388,1.260663,-1.188296,1.188296,1.249117,7.028563,0.148244,0.390995,1.280677,0.663831,-0.311867,1.051183,-0.287183,-0.301882,0.245983,-0.420221,0.666204,-0.002242,0.09897,0.139441,-1.923949,0.019439,0.141654,4.680408,-11.537701,3.143848,1.408924,1.764069,2.485439,52.040879,0.063,0.037389,0.091769,0.040551,51.849692,7.21394,0.302928,0.251115,0.193097,1
-0.471467,-1.609138,1.137671,-1.203204,1.203204,1.255231,6.3876,0.127903,0.363181,1.247917,0.653023,-0.402338,1.04324,-0.375602,-0.391843,0.245983,-0.307479,0.553462,-0.002242,0.085518,0.112173,-3.814591,0.012578,0.113945,3.648956,-3.225846,3.563878,1.311695,2.192891,2.876404,58.947627,0.062896,0.023886,0.032761,0.023989,58.828421,7.67774,0.25066,0.181009,0.154535,1
-0.399722,-1.609138,1.209416,-1.183948,1.183948,1.243564,6.924023,0.144719,0.386317,1.283007,0.599611,-0.348352,1.050354,-0.321433,-0.337618,0.368975,-0.338226,0.707201,0.002562,0.085197,0.126595,-2.764041,0.01602,0.128595,5.374128,-2.864087,5.812061,1.485908,2.914601,4.330829,58.098013,0.088372,0.034447,0.043931,0.032488,57.931928,7.622207,0.297327,0.209696,0.185339,1
-0.399722,-1.619388,1.219666,-1.191713,1.191713,1.247741,6.675785,0.136679,0.375433,1.268083,0.615128,-0.345326,1.047015,-0.320356,-0.335418,0.28698,-0.338226,0.625206,-0.007687,0.080713,0.119609,-3.273348,0.014247,0.121271,4.986373,-6.07235,4.840719,1.481897,2.399327,3.555554,52.450762,0.04553,0.036004,0.045132,0.028223,52.324504,7.242291,0.214012,0.213105,0.188252,1
-0.307479,-1.660385,1.352906,-1.167487,1.167487,1.227003,6.857262,0.142511,0.383359,1.282177,0.646373,-0.272044,1.050978,-0.250593,-0.263368,0.28698,-0.543212,0.830192,-0.002242,0.09897,0.146982,-1.466337,0.021599,0.149317,6.930768,-14.145645,3.901503,1.485123,1.952482,2.899677,55.984392,0.080155,0.045472,0.104943,0.044617,55.755115,7.482282,0.32396,0.282884,0.213164,1
-0.163989,-1.660385,1.496396,-0.964676,0.964676,1.114121,10.241725,0.310667,0.566017,1.647103,0.29869,-0.191254,1.154918,-0.147191,-0.169994,0.225485,-0.122991,0.348476,0.041958,0.067581,0.088298,-7.003092,0.006036,0.078935,3.515056,3.423703,4.096683,1.306546,2.553684,3.336507,41.047439,0.029658,0.004665,0.027561,0.018255,40.985689,6.406828,0.172216,0.166005,0.068286,1
0.153739,-0.471467,0.625206,-0.125476,0.190699,0.213639,0.075117,0.029897,0.17559,2.135222,0.214299,0.862535,1.120296,0.71962,0.806187,0.215235,-0.051246,0.266481,0.018897,0.036193,0.053349,-10.850312,0.002489,0.050688,9.083576,18.572177,7.64882,1.474029,4.034459,5.946909,1.45197,0.021301,0.002113,0.006464,0.164448,1.423033,1.205427,0.142302,0.080229,0.045883,1
0.204986,-1.609138,1.814124,-0.755031,0.853176,1.075225,12.998036,0.586038,0.777401,1.864687,0.176912,0.305026,1.260263,0.190645,0.240262,0.081995,-1.055677,1.137672,-0.046442,0.084236,0.200066,0.9723,0.03787,0.197715,24.327632,-43.506343,1.465953,2.37506,0.409839,0.973392,44.608219,0.092676,0.11399,0.180229,0.08448,44.225853,6.678939,0.424531,0.337613,0.304427,1
-0.317728,-1.609138,1.29141,-1.174631,1.174631,1.234719,6.925708,0.144775,0.386392,1.274833,0.733285,-0.279657,1.051155,-0.257328,-0.270492,0.194737,-0.604708,0.799445,0.002883,0.08872,0.140005,-1.889615,0.019593,0.142215,11.39171,-24.351333,2.871074,1.578042,1.390933,2.194952,56.976665,0.088015,0.029982,0.056361,0.034347,56.803047,7.548299,0.296462,0.237349,0.173138,1
-0.317728,-1.691133,1.373405,-1.182395,1.182395,1.239974,6.763807,0.139477,0.379257,1.266843,0.726704,-0.277332,1.048697,-0.256238,-0.268716,0.235733,-0.604708,0.840441,-0.005125,0.098009,0.144902,-1.594595,0.02097,0.147128,10.046958,-21.142724,2.979266,1.478453,1.62685,2.405222,51.787675,0.150691,0.043952,0.053122,0.050038,51.541617,7.196369,0.388757,0.230333,0.208618,1
-0.338227,-1.629637,1.29141,-1.1532,1.1532,1.216969,7.112645,0.151142,0.394798,1.296887,0.682155,-0.304147,1.055297,-0.277926,-0.293294,0.235733,-0.58421,0.819943,-0.001922,0.094165,0.145512,-1.553404,0.02117,0.147827,8.950174,-18.432542,3.278364,1.545282,1.620025,2.503396,54.861652,0.212391,0.028799,0.053935,0.054053,54.568991,7.406889,0.460489,0.23222,0.169681,1
-0.327977,-1.629637,1.30166,-1.180842,1.180842,1.244265,7.188563,0.153808,0.398264,1.277839,0.795762,-0.287872,1.05371,-0.263591,-0.277748,0.215235,-0.532963,0.748198,0,0.094165,0.135416,-2.177234,0.018337,0.137583,8.281027,-18.173961,2.813427,1.438063,1.589439,2.285713,58.118489,0.076183,0.040077,0.040146,0.030851,57.962658,7.623559,0.275726,0.200515,0.200027,1
-0.327977,-1.680883,1.352906,-1.175562,1.175562,1.242884,7.435715,0.162815,0.409759,1.304707,0.673264,-0.289693,1.057268,-0.263884,-0.278996,0.235734,-0.532963,0.768697,-0.006085,0.090002,0.135307,-2.193033,0.018271,0.137333,8.357863,-16.836978,3.56081,1.503381,1.742221,2.619223,51.912397,0.136837,0.023671,0.062373,0.045313,51.690913,7.205026,0.36991,0.249762,0.153817,1
-0.256232,-1.773127,1.516895,-1.173078,1.173078,1.239989,7.399495,0.161462,0.408054,1.303613,0.692775,-0.22697,1.057039,-0.20664,-0.218427,0.235734,-0.696952,0.932686,-0.004484,0.098649,0.159421,-0.763147,0.025395,0.161908,11.897645,-25.083582,3.364647,1.616036,1.478689,2.389615,56.87042,0.253085,0.042642,0.058199,0.061338,56.519893,7.541256,0.502963,0.241294,0.206425,1
-0.266482,-1.773127,1.506645,-1.157859,1.157859,1.231555,7.776098,0.176089,0.426136,1.334225,0.628987,-0.240165,1.063648,-0.216379,-0.230151,0.184487,-0.727699,0.912186,-0.001281,0.106977,0.170505,-0.176117,0.02907,0.173228,11.058119,-25.345482,2.318425,1.593849,1.082003,1.72455,55.318562,0.231947,0.062037,0.102838,0.070847,54.925791,7.4377,0.480997,0.320893,0.24834,1
-0.266482,-1.680883,1.414401,-1.156617,1.156617,1.225582,7.474873,0.164289,0.411611,1.304745,0.747103,-0.239919,1.059627,-0.217433,-0.230398,0.163988,-0.727699,0.891687,-0.002883,0.096407,0.160988,-0.676119,0.025909,0.163538,13.722062,-29.690106,2.159734,1.669876,1.018633,1.70099,50.636324,0.145588,0.03452,0.08638,0.054455,50.371817,7.115921,0.381577,0.293988,0.185616,1
-0.28698,-1.680883,1.393903,-1.148852,1.148852,1.226344,7.96835,0.184059,0.435673,1.344369,0.646733,-0.26154,1.067452,-0.234013,-0.249797,0.174238,-0.645705,0.819943,-0.002562,0.092884,0.157014,-0.893002,0.024647,0.159505,10.483333,-25.518372,2.695308,1.690428,1.109697,1.875862,56.107095,0.123081,0.036021,0.038095,0.038275,55.910907,7.490481,0.350535,0.195179,0.189789,1
-0.184487,-1.680883,1.496396,-1.161276,1.161276,1.236408,7.874986,0.180144,0.431015,1.32308,0.742873,-0.166242,1.064698,-0.149212,-0.158866,0.215235,-1.024929,1.240164,-0.001601,0.119468,0.217473,1.937256,0.047292,0.220947,15.876721,-33.495642,2.568954,1.820342,0.989709,1.801609,55.295281,0.215851,0.085772,0.273637,0.09768,54.72825,7.436088,0.523378,0.464654,0.292074,1
-0.184487,-1.721881,1.537394,-1.15289,1.15289,1.229133,7.910241,0.181613,0.432768,1.330894,0.71583,-0.16758,1.066132,-0.150095,-0.160021,0.215235,-1.024929,1.240164,0,0.12171,0.213904,1.793762,0.045755,0.217327,16.652919,-33.941941,2.537307,1.757485,1.006222,1.76842,50.642444,0.172877,0.119662,0.228293,0.097631,50.128797,7.116352,0.47793,0.415743,0.345762,1
-0.256232,-1.742379,1.486147,-1.127732,1.127732,1.214688,8.408429,0.203688,0.458315,1.381207,0.612261,-0.239769,1.077107,-0.210945,-0.22721,0.184487,-0.778946,0.963433,-0.003203,0.102493,0.175869,0.091748,0.03092,0.178654,12.697974,-27.853547,2.655319,1.715919,1.049,1.799999,54.73922,0.111511,0.063837,0.124305,0.057124,54.441779,7.398629,0.352566,0.333222,0.252645,1
-0.225484,-1.742379,1.516895,-1.141398,1.141398,1.22031,8.022459,0.186367,0.438395,1.356087,0.611272,-0.207075,1.069136,-0.184776,-0.197551,0.225484,-0.953184,1.178668,-0.002242,0.124593,0.206398,1.482987,0.042595,0.209688,14.608593,-31.156915,2.321743,1.656581,1.092471,1.809767,54.706081,0.176514,0.095326,0.160775,0.078225,54.278058,7.396439,0.421576,0.399347,0.306891,1
-0.225484,-1.73213,1.506646,-1.132391,1.132391,1.215332,8.212916,0.194721,0.448114,1.377388,0.553768,-0.209205,1.073244,-0.185533,-0.199122,0.225484,-0.953184,1.178668,0.004164,0.123952,0.199951,1.20599,0.039963,0.203107,16.3013,-33.996673,2.218412,1.613132,1.127694,1.819118,49.26974,0.359173,0.11242,0.062134,0.098572,48.744654,7.019242,0.599305,0.335284,0.249253,1
-0.297229,-1.752628,1.455399,-1.124937,1.124937,1.209664,8.281093,0.197802,0.451645,1.385532,0.546667,-0.277963,1.075317,-0.245712,-0.264218,0.15374,-0.809694,0.963434,-0.002242,0.103454,0.172105,-0.095468,0.029615,0.174844,15.555372,-32.124267,1.979698,1.663596,0.89329,1.486074,53.938079,0.083165,0.088964,0.091303,0.052042,53.676356,7.344277,0.302132,0.298247,0.287881,1
-0.194736,-1.752628,1.557892,-1.111893,1.111893,1.204199,8.618639,0.213789,0.469543,1.408895,0.560487,-0.185718,1.083017,-0.161714,-0.175139,0.256232,-0.922437,1.178669,0.000641,0.111461,0.192362,0.871725,0.037003,0.195439,16.777995,-33.838909,2.93479,1.725824,1.332029,2.298848,53.835301,0.194277,0.152987,0.123482,0.085356,53.370042,7.337384,0.445764,0.39164,0.341691,1
-0.194736,-1.773127,1.578391,-1.114067,1.114067,1.207964,8.703976,0.218032,0.474178,1.420101,0.526492,-0.185476,1.084283,-0.16121,-0.174797,0.256232,-0.922437,1.178669,0.001922,0.114023,0.197099,1.082664,0.038844,0.200243,15.350411,-32.083629,2.959276,1.728586,1.300016,2.247189,48.942956,0.416443,0.06167,0.158702,0.114861,48.318403,6.995924,0.645341,0.398362,0.248305,1
-0.204986,-1.793626,1.58864,-1.129596,1.129596,1.220464,8.613672,0.213545,0.469274,1.40615,0.521145,-0.191703,1.080443,-0.167957,-0.181468,0.184488,-1.024929,1.209417,-0.003843,0.115305,0.206661,1.493031,0.042694,0.209931,19.016856,-36.86028,2.057504,1.792301,0.89271,1.600006,54.9928,0.331512,0.088236,0.14721,0.096182,54.434135,7.415722,0.575656,0.383677,0.297044,1
-0.163989,-1.793626,1.629637,-1.081455,1.081455,1.189461,9.215255,0.245272,0.502928,1.479978,0.462027,-0.163113,1.099871,-0.137868,-0.151637,0.163989,-1.00443,1.168419,0.002883,0.113063,0.201293,1.265074,0.040511,0.204493,19.462876,-38.69343,1.867939,1.780371,0.814677,1.450427,52.113392,0.130681,0.181485,0.15013,0.086501,51.65654,7.219122,0.434668,0.389844,0.345048,1
-0.163989,-1.814124,1.650135,-1.0945,1.0945,1.205197,9.376868,0.254571,0.512373,1.491715,0.433917,-0.161302,1.10114,-0.136068,-0.14983,0.235734,-1.00443,1.240164,-0.001281,0.111461,0.20513,1.42979,0.042077,0.208408,18.135449,-35.991194,2.859952,1.840373,1.149194,2.114945,48.748128,0.388116,0.071879,0.209079,0.121387,48.09215,6.981987,0.622991,0.457255,0.268079,1
-0.071745,-1.814124,1.742379,-1.059093,1.059093,1.184457,9.809843,0.281259,0.538561,1.549994,0.384346,-0.074138,1.118369,-0.060572,-0.067742,0.235734,-1.168419,1.404153,-0.004484,0.128116,0.234155,2.57785,0.054808,0.237858,19.510231,-38.146102,2.349032,1.827677,1.006744,1.840003,51.695919,0.530617,0.083094,0.25675,0.142828,50.846614,7.189994,0.728424,0.506677,0.288168,1
-0.092244,-1.814124,1.72188,-1.075244,1.075244,1.196742,9.728543,0.276043,0.533544,1.5176,0.452918,-0.093638,1.112996,-0.077079,-0.085789,0.245983,-1.219665,1.465648,-0.004484,0.126835,0.242718,2.88995,0.058892,0.24656,20.053837,-38.784558,2.682564,1.913655,1.013451,1.939395,53.696279,0.768322,0.186345,0.080584,0.15519,52.692149,7.327826,0.876759,0.434672,0.277218,1
-0.092244,-1.865371,1.773127,-1.053813,1.053813,1.179351,9.795742,0.280347,0.537688,1.563382,0.349513,-0.095787,1.119127,-0.078216,-0.087534,0.245983,-1.219665,1.465648,0.002562,0.125554,0.242894,2.897237,0.058991,0.246767,20.006497,-39.490237,2.710591,1.934581,1.012717,1.959184,46.175621,0.4695,0.103622,0.110885,0.127591,45.506795,6.795265,0.685197,0.333042,0.321844,1
-0.081994,-1.803875,1.721881,-1.065305,1.065305,1.192286,9.892636,0.286672,0.543719,1.557007,0.365833,-0.084212,1.119197,-0.06877,-0.076968,0.256233,-1.322159,1.578392,-0.005765,0.123632,0.255642,3.33983,0.06532,0.259667,22.437246,-41.994436,2.92287,2.067767,1.00231,2.072544,52.681348,0.447294,0.141695,0.384999,0.15725,51.731907,7.258228,0.668438,0.620471,0.376388,1
1.895485,-1.895485,3.79097,0.19405,0.824326,1.033359,15.447889,1.030175,1.030712,2.290155,0.029639,2.804161,1.25358,1.834295,2.299435,0.102459,-0.358605,0.461064,-0.116867,0.13928,0.167233,-3.254566,0.014309,0.121534,2.448411,-0.124678,0.874865,1.200695,0.612674,0.735634,45.206948,0.041176,0.077501,0.043166,0.039564,45.045893,6.723648,0.278704,0.209816,0.199137,1
1.741797,-1.895485,3.637282,0.173869,0.81346,1.000791,15.192549,0.971353,1.000853,2.211715,-0.050505,2.520978,1.23029,1.74042,2.141221,3.586053,-0.358605,3.944658,0,0.233734,0.65242,11.479929,0.425652,0.662859,28.533288,51.682908,26.091773,2.791296,5.49654,15.34247,26.455734,5.145222,1.058657,0.754141,0.963573,21.78949,5.143514,2.268308,1.02891,0.868412,1
1.793026,-1.844256,3.637282,0.167659,0.828984,1.013818,15.317553,0.999718,1.015362,2.165271,-0.023056,2.537671,1.222965,1.768587,2.162921,3.637282,-0.358605,3.995887,0.003202,0.236936,0.661161,11.595425,0.437124,0.671732,28.631441,51.705325,26.645745,2.790467,5.501356,15.351353,31.31833,1.050962,1.548149,1.764415,0.725856,27.673792,5.596286,1.328308,1.244227,1.025151,1
1.793026,-1.844256,3.637282,0.144373,0.83985,1.033128,15.516211,1.04651,1.038852,2.161801,-0.067422,2.521181,1.230133,1.735531,2.134935,0.153688,-0.307376,0.461064,-0.113665,0.132876,0.160731,-3.6998,0.012915,0.115461,2.094634,2.423993,1.430663,1.209629,0.956183,1.156627,45.192722,0.06011,0.040208,0.038274,0.034693,45.0547,6.722554,0.245224,0.200488,0.195567,1
1.946714,-1.844256,3.79097,0.208022,0.887975,1.092431,15.92626,1.150133,1.089071,2.086793,-0.064963,2.664984,1.23025,1.782001,2.192307,3.79097,-0.307376,4.098346,0.001601,0.254546,0.689993,11.966254,0.476088,0.701032,28.482195,51.58093,25.02869,2.710685,5.494214,14.893085,32.560615,5.383985,1.132798,0.62092,0.865685,27.478487,5.706195,2.320333,1.064329,0.787979,1
1.895485,-1.946714,3.842199,0.131954,0.883318,1.077662,15.902828,1.143944,1.086137,2.089789,0.055548,2.582366,1.220017,1.758886,2.14587,3.688511,-0.358605,4.047116,0.011206,0.241738,0.672171,11.737775,0.451689,0.682832,28.34469,50.954392,27.577652,2.780574,5.487457,15.258279,33.993354,4.972188,1.107033,0.892734,0.8537,28.860841,5.830422,2.229736,1.052156,0.944845,1
1.895485,-1.946714,3.842199,0.204917,0.866241,1.058339,15.645328,1.07809,1.05441,2.161198,-0.040859,2.56887,1.22176,1.791,2.188172,3.688511,-0.358605,4.047116,0.009605,0.243339,0.67211,11.737307,0.45164,0.682795,28.354883,51.037356,27.027873,2.76203,5.487955,15.157896,38.842006,1.551318,0.511912,0.343464,0.395773,36.643288,6.232829,1.37928,0.60121,0.369702,1
-0.153688,-2.920072,2.766384,-1.313334,1.313334,1.616721,14.807513,0.888942,0.957456,2.268581,-0.452125,-0.135934,1.231006,-0.095062,-0.117021,0.461064,-0.614752,1.075816,-0.004803,0.180904,0.238058,2.721269,0.056649,0.241818,3.125671,-1.180119,3.469382,1.315938,1.936772,2.548673,86.583469,0.307901,0.064353,0.045795,0.049158,86.16859,9.305025,0.554898,0.254103,0.213439,1
